prompt_name,task,word_count,ell_clean,holistic_essay_score,p_ai_oof_score
Does the electoral college work?,Text dependent,595,No,5,0.059064453876898744
Does the electoral college work?,Text dependent,225,No,2,0.9048167706794672
Does the electoral college work?,Text dependent,223,No,2,0.11670374898066412
Does the electoral college work?,Text dependent,413,No,4,0.5237090740750747
Does the electoral college work?,Text dependent,405,No,3,0.06474048459912002
Does the electoral college work?,Text dependent,692,No,6,0.19965727758789395
Does the electoral college work?,Text dependent,664,No,5,0.009942578211699303
Does the electoral college work?,Text dependent,629,No,4,0.010401374718168781
Does the electoral college work?,Text dependent,482,No,4,0.014735541666518704
Does the electoral college work?,Text dependent,191,No,2,0.10723427581337351
Does the electoral college work?,Text dependent,364,No,3,0.06848629548406289
Does the electoral college work?,Text dependent,340,No,4,0.05420312584747612
Does the electoral college work?,Text dependent,257,No,1,0.12999260202139348
Does the electoral college work?,Text dependent,456,No,3,0.1423568218867209
Does the electoral college work?,Text dependent,278,No,3,0.09112425097269218
Does the electoral college work?,Text dependent,303,No,2,0.643180265060495
Does the electoral college work?,Text dependent,415,No,3,0.043508009132735344
Does the electoral college work?,Text dependent,726,No,2,4.824572434525806e-05
Does the electoral college work?,Text dependent,611,No,5,0.0011392380119222662
Does the electoral college work?,Text dependent,429,No,4,0.04354526170724696
Does the electoral college work?,Text dependent,428,No,3,0.08257422817889339
Does the electoral college work?,Text dependent,550,No,4,0.006343038362323536
Does the electoral college work?,Text dependent,161,No,1,0.011133093270998849
Does the electoral college work?,Text dependent,430,No,2,0.1122894283862708
Does the electoral college work?,Text dependent,704,No,5,0.10343861522009992
Does the electoral college work?,Text dependent,327,No,3,0.017520065315852956
Does the electoral college work?,Text dependent,246,No,2,0.5917041077748144
Does the electoral college work?,Text dependent,846,No,6,0.3592162129396356
Does the electoral college work?,Text dependent,324,No,3,0.1933282261613202
Does the electoral college work?,Text dependent,352,No,4,0.10176897323110458
Does the electoral college work?,Text dependent,338,No,1,0.059234564422721674
Does the electoral college work?,Text dependent,383,No,3,0.0005406246662949
Does the electoral college work?,Text dependent,525,No,3,0.004155741977980258
Does the electoral college work?,Text dependent,274,No,3,0.06396101552163204
Does the electoral college work?,Text dependent,415,No,3,0.03151083598550079
Does the electoral college work?,Text dependent,652,No,5,0.00391487791365858
Does the electoral college work?,Text dependent,341,No,4,0.22002132460262055
Does the electoral college work?,Text dependent,568,No,5,0.051621835676751826
Does the electoral college work?,Text dependent,362,No,3,0.07902991481220475
Does the electoral college work?,Text dependent,188,No,2,0.21129063954456379
Does the electoral college work?,Text dependent,386,No,4,0.5053340891513679
Does the electoral college work?,Text dependent,277,No,2,0.7241775108724294
Does the electoral college work?,Text dependent,617,No,5,0.0016635399783755315
Does the electoral college work?,Text dependent,284,No,2,0.3291499374463489
Does the electoral college work?,Text dependent,242,No,3,0.4185817605362852
Does the electoral college work?,Text dependent,371,No,4,0.005970525199310794
Does the electoral college work?,Text dependent,363,No,3,0.02253278953671681
Does the electoral college work?,Text dependent,399,No,3,0.10213062818266912
Does the electoral college work?,Text dependent,322,No,2,0.12151957489783871
Does the electoral college work?,Text dependent,293,No,3,0.004243248112396951
Does the electoral college work?,Text dependent,260,No,1,0.03789621906591003
Does the electoral college work?,Text dependent,305,No,2,2.631123486079936e-06
Does the electoral college work?,Text dependent,513,No,4,0.11100382198807651
Does the electoral college work?,Text dependent,453,No,3,0.028972041385692923
Does the electoral college work?,Text dependent,426,No,4,0.5769991563299223
Does the electoral college work?,Text dependent,283,No,2,0.004925694100950948
Does the electoral college work?,Text dependent,298,No,2,0.004510012988596048
Does the electoral college work?,Text dependent,667,No,4,0.007739346337982625
Does the electoral college work?,Text dependent,411,No,5,0.0626097875975935
Does the electoral college work?,Text dependent,351,No,2,0.9620054719907545
Does the electoral college work?,Text dependent,532,No,2,0.0018836883987983916
Does the electoral college work?,Text dependent,428,No,4,0.05217713349219097
Does the electoral college work?,Text dependent,311,No,1,0.0258778311426713
Does the electoral college work?,Text dependent,399,No,3,0.03338121219795985
Does the electoral college work?,Text dependent,470,No,3,0.01651259407915246
Does the electoral college work?,Text dependent,390,No,4,0.041424129573987604
Does the electoral college work?,Text dependent,230,No,2,0.0024423400038372256
Does the electoral college work?,Text dependent,364,No,1,0.3316001225855833
Does the electoral college work?,Text dependent,501,No,4,0.002251542596498891
Does the electoral college work?,Text dependent,402,No,2,0.005836011828618168
Does the electoral college work?,Text dependent,642,No,3,6.538105408057733e-05
Does the electoral college work?,Text dependent,305,No,3,0.1336837408339793
Does the electoral college work?,Text dependent,281,No,2,8.66004454767092e-06
Does the electoral college work?,Text dependent,418,No,3,0.04578240813402851
Does the electoral college work?,Text dependent,490,No,4,0.02549751631907517
Does the electoral college work?,Text dependent,3097,No,1,0.13829764638592001
Does the electoral college work?,Text dependent,187,No,1,0.9454691814720455
Does the electoral college work?,Text dependent,422,No,3,0.02671595283513091
Does the electoral college work?,Text dependent,413,No,4,0.019469904201589075
Does the electoral college work?,Text dependent,580,Yes,3,0.012368819900291931
Does the electoral college work?,Text dependent,205,No,3,0.599307228157059
Does the electoral college work?,Text dependent,351,No,2,0.04611998490915964
Does the electoral college work?,Text dependent,400,Yes,1,0.31895653711223637
Does the electoral college work?,Text dependent,1008,No,5,9.993384393400133e-11
Does the electoral college work?,Text dependent,405,No,4,0.4518988123033489
Does the electoral college work?,Text dependent,680,No,5,0.02409761379916486
Does the electoral college work?,Text dependent,402,No,2,0.007096659362242226
Does the electoral college work?,Text dependent,638,No,4,0.01174522387694774
Does the electoral college work?,Text dependent,370,No,3,0.035642457874752564
Does the electoral college work?,Text dependent,176,No,2,0.2651359186508365
Does the electoral college work?,Text dependent,352,No,1,8.332504473140356e-05
Does the electoral college work?,Text dependent,2747,No,1,0.002742645841901773
Does the electoral college work?,Text dependent,512,No,4,0.003673383301933865
Does the electoral college work?,Text dependent,445,No,2,0.0005511437919709678
Does the electoral college work?,Text dependent,173,No,2,0.25246842579270884
Does the electoral college work?,Text dependent,386,Yes,2,0.07701004160245811
Does the electoral college work?,Text dependent,254,No,2,0.0052266355190890386
Does the electoral college work?,Text dependent,775,No,5,0.01006265177701865
Does the electoral college work?,Text dependent,684,No,2,0.01809023049656015
Does the electoral college work?,Text dependent,438,No,4,0.004079921619509318
Does the electoral college work?,Text dependent,328,No,3,0.041104429749790956
Does the electoral college work?,Text dependent,748,No,5,0.3427116209766167
Does the electoral college work?,Text dependent,235,No,2,0.001532961715274056
Does the electoral college work?,Text dependent,844,No,5,0.03831939468591013
Does the electoral college work?,Text dependent,763,No,5,0.01419650600977516
Does the electoral college work?,Text dependent,829,No,5,0.014742733546734213
Does the electoral college work?,Text dependent,205,No,2,0.23692799275538004
Does the electoral college work?,Text dependent,262,No,2,0.02687683313283407
Does the electoral college work?,Text dependent,365,No,4,0.04824623693129504
Does the electoral college work?,Text dependent,221,No,1,4.0513037932204847e-07
Does the electoral college work?,Text dependent,256,No,3,0.0619941848443544
Does the electoral college work?,Text dependent,400,No,4,0.005829227993852653
Does the electoral college work?,Text dependent,811,No,6,0.06149307770506391
Does the electoral college work?,Text dependent,418,No,4,0.12235467743311762
Does the electoral college work?,Text dependent,295,No,4,0.006533373009637824
Does the electoral college work?,Text dependent,441,No,4,0.1921728699064853
Does the electoral college work?,Text dependent,391,No,2,0.0424407074468695
Does the electoral college work?,Text dependent,394,No,3,0.38369318145453174
Does the electoral college work?,Text dependent,284,No,3,0.019462918184854575
Does the electoral college work?,Text dependent,360,No,3,0.2709542283493119
Does the electoral college work?,Text dependent,518,No,4,0.04465030411594828
Does the electoral college work?,Text dependent,467,No,3,0.06114654318053971
Does the electoral college work?,Text dependent,224,No,2,0.011895469850352091
Does the electoral college work?,Text dependent,358,No,3,0.010969564199417267
Does the electoral college work?,Text dependent,546,No,4,0.06513931088818863
Does the electoral college work?,Text dependent,464,No,3,0.49394131234414795
Does the electoral college work?,Text dependent,332,No,3,0.15908524671783117
Does the electoral college work?,Text dependent,351,No,3,0.001236390239661772
Does the electoral college work?,Text dependent,355,No,3,0.7069281712484136
Does the electoral college work?,Text dependent,317,No,3,0.07960528135367961
Does the electoral college work?,Text dependent,414,No,4,0.004356090205938884
Does the electoral college work?,Text dependent,320,No,3,0.4247588479961332
Does the electoral college work?,Text dependent,498,No,4,0.054298771984890436
Does the electoral college work?,Text dependent,541,No,2,0.02637587979449887
Does the electoral college work?,Text dependent,480,No,4,0.055082916718937835
Does the electoral college work?,Text dependent,235,No,2,0.03880111140765554
Does the electoral college work?,Text dependent,197,No,2,0.10066137957074925
Does the electoral college work?,Text dependent,378,No,3,0.00034190987669778083
Does the electoral college work?,Text dependent,374,No,3,0.2779216904369337
Does the electoral college work?,Text dependent,241,No,3,0.14600381414705751
Does the electoral college work?,Text dependent,345,No,3,0.06923130853980057
Does the electoral college work?,Text dependent,290,No,2,0.0012335804009799866
Does the electoral college work?,Text dependent,418,Yes,1,0.5493468644876285
Does the electoral college work?,Text dependent,352,No,3,0.292833285541857
Does the electoral college work?,Text dependent,154,No,2,0.6555845122712566
Does the electoral college work?,Text dependent,707,No,5,0.041032341559434075
Does the electoral college work?,Text dependent,256,Yes,1,0.0027080839740096243
Does the electoral college work?,Text dependent,280,Yes,3,0.13061419767664006
Does the electoral college work?,Text dependent,618,No,5,0.597367721140497
Does the electoral college work?,Text dependent,449,No,4,0.003531785269968853
Does the electoral college work?,Text dependent,392,No,3,0.05382211127524998
Does the electoral college work?,Text dependent,424,No,4,0.0038011660767845973
Does the electoral college work?,Text dependent,662,No,4,0.3025546918744045
Does the electoral college work?,Text dependent,715,No,5,0.001413253688967721
Does the electoral college work?,Text dependent,201,No,2,0.012174076571621388
Does the electoral college work?,Text dependent,385,No,3,0.2537086518265911
Does the electoral college work?,Text dependent,441,No,4,0.007491481312728958
Does the electoral college work?,Text dependent,331,No,3,0.04242227440135264
Does the electoral college work?,Text dependent,570,No,4,0.017352177309309144
Does the electoral college work?,Text dependent,573,No,4,0.012873193842882324
Does the electoral college work?,Text dependent,474,No,3,0.5070624849607815
Does the electoral college work?,Text dependent,422,No,2,0.0028021444001760103
Does the electoral college work?,Text dependent,434,No,3,0.003441601588868178
Does the electoral college work?,Text dependent,495,No,3,0.00094287401349166
Does the electoral college work?,Text dependent,377,No,4,0.620922514119445
Does the electoral college work?,Text dependent,386,No,4,0.2210512928263477
Does the electoral college work?,Text dependent,325,No,2,0.8980039604611934
Does the electoral college work?,Text dependent,338,No,3,0.013063458484899105
Does the electoral college work?,Text dependent,304,No,3,0.3070140918081098
Does the electoral college work?,Text dependent,247,No,2,0.21250301703247876
Does the electoral college work?,Text dependent,280,No,3,0.09322438343681372
Does the electoral college work?,Text dependent,370,No,2,0.04429418558694538
Does the electoral college work?,Text dependent,252,No,3,0.6042611813283644
Does the electoral college work?,Text dependent,230,No,1,0.19094548741946535
Does the electoral college work?,Text dependent,246,No,2,0.012895723055189256
Does the electoral college work?,Text dependent,474,No,4,0.039006019574478655
Does the electoral college work?,Text dependent,260,No,1,0.00011351616825365464
Does the electoral college work?,Text dependent,205,No,2,0.014962662464906603
Does the electoral college work?,Text dependent,367,No,2,0.06204911315085726
Does the electoral college work?,Text dependent,563,No,4,0.020809409638481824
Does the electoral college work?,Text dependent,220,No,1,0.010599715952719704
Does the electoral college work?,Text dependent,393,No,3,0.003633660307839149
Does the electoral college work?,Text dependent,219,No,3,0.07106025632849286
Does the electoral college work?,Text dependent,304,No,3,0.1359815438681626
Does the electoral college work?,Text dependent,435,No,4,0.09020634288236551
Does the electoral college work?,Text dependent,557,No,4,0.12150130718860504
Does the electoral college work?,Text dependent,320,No,3,0.17816748831787377
Does the electoral college work?,Text dependent,364,No,3,0.1340014326031988
Does the electoral college work?,Text dependent,335,No,2,0.0003044640037077108
Does the electoral college work?,Text dependent,334,No,2,0.016823887934186953
Does the electoral college work?,Text dependent,226,No,2,0.0027100137680013256
Does the electoral college work?,Text dependent,386,No,4,0.08702195528377503
Does the electoral college work?,Text dependent,337,No,3,0.07294473459039798
Does the electoral college work?,Text dependent,260,No,2,0.3958000361921305
Does the electoral college work?,Text dependent,437,No,4,0.5084266692449217
Does the electoral college work?,Text dependent,439,No,3,0.17499255192802726
Does the electoral college work?,Text dependent,577,No,4,0.0045580484653423336
Does the electoral college work?,Text dependent,790,No,4,0.016252463148400315
Does the electoral college work?,Text dependent,436,No,3,0.205682194460617
Does the electoral college work?,Text dependent,422,No,4,0.008499681838013506
Does the electoral college work?,Text dependent,472,No,4,0.18399604322348695
Does the electoral college work?,Text dependent,531,No,5,0.020783624497751372
Does the electoral college work?,Text dependent,269,No,2,0.42421068769306747
Does the electoral college work?,Text dependent,364,No,2,0.034418421445453325
Does the electoral college work?,Text dependent,322,No,3,0.1426185047458312
Does the electoral college work?,Text dependent,460,No,2,0.06096425783320261
Does the electoral college work?,Text dependent,446,No,4,0.030102666743103933
Does the electoral college work?,Text dependent,479,No,4,0.09974032844905976
Does the electoral college work?,Text dependent,507,No,5,0.005245944354711862
Does the electoral college work?,Text dependent,226,No,2,0.25796827661631433
Does the electoral college work?,Text dependent,338,No,3,0.15334236269917292
Does the electoral college work?,Text dependent,311,No,3,0.0770672641419775
Does the electoral college work?,Text dependent,266,No,2,0.017461281543045274
Does the electoral college work?,Text dependent,686,No,4,0.002268526185044515
Does the electoral college work?,Text dependent,351,No,3,0.029316406374024034
Does the electoral college work?,Text dependent,478,No,3,0.0014284024504624857
Does the electoral college work?,Text dependent,3962,No,1,0.045273303724737896
Does the electoral college work?,Text dependent,399,No,2,0.19547145249196352
Does the electoral college work?,Text dependent,170,No,2,0.47487652750312115
Does the electoral college work?,Text dependent,471,No,4,0.07567800098448757
Does the electoral college work?,Text dependent,526,No,4,0.09888891125340829
Does the electoral college work?,Text dependent,527,No,3,0.057281290726822386
Does the electoral college work?,Text dependent,167,No,2,0.006979096290185951
Does the electoral college work?,Text dependent,302,No,2,0.9401061082663416
Does the electoral college work?,Text dependent,326,No,3,0.007178652038100976
Does the electoral college work?,Text dependent,334,No,2,0.01008584394993514
Does the electoral college work?,Text dependent,483,No,4,0.030754685494466347
Does the electoral college work?,Text dependent,294,No,3,0.34477362693824093
Does the electoral college work?,Text dependent,196,No,2,0.08478284307065391
Does the electoral college work?,Text dependent,502,No,4,0.13110449399816324
Does the electoral college work?,Text dependent,349,No,4,0.6074182254296101
Does the electoral college work?,Text dependent,649,No,2,0.011217502014774733
Does the electoral college work?,Text dependent,433,No,4,0.02702598994860454
Does the electoral college work?,Text dependent,285,No,2,0.10171447120419656
Does the electoral college work?,Text dependent,457,No,4,0.12328645554137961
Does the electoral college work?,Text dependent,286,No,1,0.0810117675118101
Does the electoral college work?,Text dependent,152,No,2,0.06913894753697336
Does the electoral college work?,Text dependent,662,No,4,0.041107080637169224
Does the electoral college work?,Text dependent,521,No,4,0.18973229989365628
Does the electoral college work?,Text dependent,273,No,1,0.0007237247766821139
Does the electoral college work?,Text dependent,375,No,3,0.0007083827523133247
Does the electoral college work?,Text dependent,197,No,2,0.002114259704172555
Does the electoral college work?,Text dependent,259,No,2,0.046307782647223704
Does the electoral college work?,Text dependent,560,No,5,0.003205749800774237
Does the electoral college work?,Text dependent,338,No,1,0.016387113526259222
Does the electoral college work?,Text dependent,515,No,5,0.03838437868060367
Does the electoral college work?,Text dependent,334,No,3,0.0908825151642666
Does the electoral college work?,Text dependent,377,No,3,0.21332408898864097
Does the electoral college work?,Text dependent,362,No,1,0.09895476181815137
Does the electoral college work?,Text dependent,415,No,3,0.06000856364013352
Does the electoral college work?,Text dependent,483,No,4,0.026663505307658156
Does the electoral college work?,Text dependent,256,No,2,0.009754722040957705
Does the electoral college work?,Text dependent,256,No,2,0.0013084093084404353
Does the electoral college work?,Text dependent,488,No,4,0.0006256488095747065
Does the electoral college work?,Text dependent,662,No,4,0.016212070321205002
Does the electoral college work?,Text dependent,355,No,3,0.0649326609456075
Does the electoral college work?,Text dependent,381,No,3,0.007977683422266754
Does the electoral college work?,Text dependent,340,No,3,0.3201330320486375
Does the electoral college work?,Text dependent,190,No,2,0.0004576182913528853
Does the electoral college work?,Text dependent,369,No,2,0.0685973226162554
Does the electoral college work?,Text dependent,341,No,2,0.08424556282774749
Does the electoral college work?,Text dependent,465,No,4,0.18101721190473702
Does the electoral college work?,Text dependent,395,No,4,0.022891099427651315
Does the electoral college work?,Text dependent,310,No,3,0.5781190622548842
Does the electoral college work?,Text dependent,569,No,4,0.009151981258541128
Does the electoral college work?,Text dependent,477,No,2,0.02401636217694411
Does the electoral college work?,Text dependent,529,No,4,0.07858471679814462
Does the electoral college work?,Text dependent,539,Yes,4,0.028201281136520324
Does the electoral college work?,Text dependent,230,No,2,0.24625098140105722
Does the electoral college work?,Text dependent,304,No,1,0.42195417809471975
Does the electoral college work?,Text dependent,906,No,5,5.102850236316388e-05
Does the electoral college work?,Text dependent,488,No,3,0.027384675326843168
Does the electoral college work?,Text dependent,531,No,4,0.014802774645226514
Does the electoral college work?,Text dependent,529,No,4,0.008824906272719785
Does the electoral college work?,Text dependent,455,No,4,0.03104541377616089
Does the electoral college work?,Text dependent,302,No,2,0.16631045957830665
Does the electoral college work?,Text dependent,312,No,4,0.5357339485931032
Does the electoral college work?,Text dependent,474,No,4,0.021436524307132884
Does the electoral college work?,Text dependent,548,No,5,0.010783987824919837
Does the electoral college work?,Text dependent,412,No,3,0.05060143255124646
Does the electoral college work?,Text dependent,404,No,4,0.046331119775875146
Does the electoral college work?,Text dependent,351,No,2,0.04381252618066629
Does the electoral college work?,Text dependent,186,No,2,0.4575458274577503
Does the electoral college work?,Text dependent,317,No,2,0.003518654869730322
Does the electoral college work?,Text dependent,386,No,1,0.003007074210381703
Does the electoral college work?,Text dependent,487,No,5,0.043642371227327184
Does the electoral college work?,Text dependent,213,No,1,0.08423992617683372
Does the electoral college work?,Text dependent,434,No,3,0.00011922989844668586
Does the electoral college work?,Text dependent,279,No,1,0.0072914805920099
Does the electoral college work?,Text dependent,542,No,3,0.012225285335003607
Does the electoral college work?,Text dependent,364,No,3,0.7374517659723238
Does the electoral college work?,Text dependent,287,No,3,0.1812342050185199
Does the electoral college work?,Text dependent,323,No,3,0.00410368147885377
Does the electoral college work?,Text dependent,416,No,3,0.0005631431240208066
Does the electoral college work?,Text dependent,500,Yes,1,0.020441091726494904
Does the electoral college work?,Text dependent,266,No,2,0.08660474151179044
Does the electoral college work?,Text dependent,507,No,3,0.01096363530409263
Does the electoral college work?,Text dependent,521,No,3,0.04165085571686274
Does the electoral college work?,Text dependent,278,No,3,0.07386220377892766
Does the electoral college work?,Text dependent,354,No,2,0.0018933495571371822
Does the electoral college work?,Text dependent,357,No,2,0.030209044946338418
Does the electoral college work?,Text dependent,437,No,3,0.01057749865196098
Does the electoral college work?,Text dependent,697,No,5,0.007936763536295023
Does the electoral college work?,Text dependent,285,No,3,0.027737085161445768
Does the electoral college work?,Text dependent,933,No,6,0.00431739150368222
Does the electoral college work?,Text dependent,293,No,3,0.35566075013347387
Does the electoral college work?,Text dependent,337,No,3,0.2986852523540002
Does the electoral college work?,Text dependent,390,No,3,0.17364379008588038
Does the electoral college work?,Text dependent,377,No,4,0.032543748483887615
Does the electoral college work?,Text dependent,370,No,3,0.032697557753054746
Does the electoral college work?,Text dependent,331,No,2,0.8392032847357055
Does the electoral college work?,Text dependent,329,No,2,0.05167053791122595
Does the electoral college work?,Text dependent,362,No,3,0.14715828419293306
Does the electoral college work?,Text dependent,569,No,4,0.36990871907532796
Does the electoral college work?,Text dependent,212,No,2,0.8153430529378551
Does the electoral college work?,Text dependent,174,No,2,0.008118533081897361
Does the electoral college work?,Text dependent,776,No,4,0.00016157006059122267
Does the electoral college work?,Text dependent,470,No,3,0.007067636404186637
Does the electoral college work?,Text dependent,459,No,1,0.044046917843300344
Does the electoral college work?,Text dependent,498,No,4,0.007993828808898013
Does the electoral college work?,Text dependent,525,No,5,0.026395443899057295
Does the electoral college work?,Text dependent,195,No,1,0.5526004010114708
Does the electoral college work?,Text dependent,672,No,5,0.0025002656134124382
Does the electoral college work?,Text dependent,390,No,4,0.01868855156275904
Does the electoral college work?,Text dependent,431,No,4,0.06215498830510653
Does the electoral college work?,Text dependent,569,No,5,0.02529820535015817
Does the electoral college work?,Text dependent,809,No,5,0.007722212802333553
Does the electoral college work?,Text dependent,296,No,2,0.08171207526654635
Does the electoral college work?,Text dependent,426,No,3,0.04951144669683735
Does the electoral college work?,Text dependent,475,No,3,0.15320879456300746
Does the electoral college work?,Text dependent,372,No,3,0.005114386646140456
Does the electoral college work?,Text dependent,682,No,3,0.006362446639515546
Does the electoral college work?,Text dependent,216,Yes,2,0.5225697348418418
Does the electoral college work?,Text dependent,375,No,3,0.006961530083996478
Does the electoral college work?,Text dependent,467,No,3,0.09951821877386743
Does the electoral college work?,Text dependent,473,No,4,0.045318341467206466
Does the electoral college work?,Text dependent,265,No,2,0.5637390259953097
Does the electoral college work?,Text dependent,285,No,3,0.7996191820523495
Does the electoral college work?,Text dependent,442,No,3,0.011857602186795735
Does the electoral college work?,Text dependent,488,No,1,0.026940817171087532
Does the electoral college work?,Text dependent,297,No,2,5.910903597013988e-05
Does the electoral college work?,Text dependent,597,No,5,0.012922066430225204
Does the electoral college work?,Text dependent,911,No,1,6.371038244408343e-05
Does the electoral college work?,Text dependent,319,No,2,0.02569092590690539
Does the electoral college work?,Text dependent,458,No,4,0.5287253683443711
Does the electoral college work?,Text dependent,258,No,2,0.0008440289823104937
Does the electoral college work?,Text dependent,293,No,3,0.5614846435599927
Does the electoral college work?,Text dependent,401,No,2,0.012228646487008638
Does the electoral college work?,Text dependent,267,No,2,0.07684005978252965
Does the electoral college work?,Text dependent,564,No,4,0.004006471476103612
Does the electoral college work?,Text dependent,512,No,3,0.12137072857159494
Does the electoral college work?,Text dependent,404,No,3,0.008163483513818572
Does the electoral college work?,Text dependent,252,No,3,0.13767582811868806
Does the electoral college work?,Text dependent,612,No,3,0.0001463654868005031
Does the electoral college work?,Text dependent,460,No,4,0.0722869605467688
Does the electoral college work?,Text dependent,360,No,4,0.1703075647500601
Does the electoral college work?,Text dependent,564,No,3,0.0024868371962509196
Does the electoral college work?,Text dependent,167,No,2,0.7927145515996168
Does the electoral college work?,Text dependent,519,No,2,0.09979644323488843
Does the electoral college work?,Text dependent,261,No,3,0.12965489393830396
Does the electoral college work?,Text dependent,188,No,2,0.004848217448015164
Does the electoral college work?,Text dependent,566,No,3,0.04541765992606697
Does the electoral college work?,Text dependent,388,No,3,0.3304565226421965
Does the electoral college work?,Text dependent,403,No,4,0.0003884805223256853
Does the electoral college work?,Text dependent,533,No,4,0.4201104843760566
Does the electoral college work?,Text dependent,521,No,4,0.009551945388494845
Does the electoral college work?,Text dependent,347,No,3,0.20419929476420423
Does the electoral college work?,Text dependent,237,No,2,0.01919375908960956
Does the electoral college work?,Text dependent,178,No,2,0.8221713867494229
Does the electoral college work?,Text dependent,682,No,5,0.02200990511295446
Does the electoral college work?,Text dependent,218,No,3,0.35055918922639334
Does the electoral college work?,Text dependent,464,No,2,0.0930938184707706
Does the electoral college work?,Text dependent,233,Yes,1,0.033790905572144134
Does the electoral college work?,Text dependent,312,No,2,0.6092564762974902
Does the electoral college work?,Text dependent,499,No,3,0.0036992478070279984
Does the electoral college work?,Text dependent,282,No,3,0.09295244967485536
Does the electoral college work?,Text dependent,336,No,3,0.09840694836317751
Does the electoral college work?,Text dependent,281,No,2,0.07675247090952066
Does the electoral college work?,Text dependent,631,No,4,0.031936821984825906
Does the electoral college work?,Text dependent,474,No,4,0.05367583093634496
Does the electoral college work?,Text dependent,553,No,5,0.006374847858999674
Does the electoral college work?,Text dependent,464,No,4,0.027733135407804577
Does the electoral college work?,Text dependent,208,No,2,0.07775490590011774
Does the electoral college work?,Text dependent,427,No,3,0.013577656318125105
Does the electoral college work?,Text dependent,472,No,3,0.3103949548716151
Does the electoral college work?,Text dependent,293,No,3,0.20571570721519472
Does the electoral college work?,Text dependent,665,No,5,0.030020191353343845
Does the electoral college work?,Text dependent,321,No,3,0.7783597913998103
Does the electoral college work?,Text dependent,339,No,3,0.19328074097983597
Does the electoral college work?,Text dependent,590,No,4,0.1654015348213385
Does the electoral college work?,Text dependent,544,No,3,0.07520470160613905
Does the electoral college work?,Text dependent,318,No,3,0.018541765539283113
Does the electoral college work?,Text dependent,306,No,2,0.01441130404749321
Does the electoral college work?,Text dependent,266,No,2,0.020012726947575086
Does the electoral college work?,Text dependent,480,No,3,0.5169281971572499
Does the electoral college work?,Text dependent,417,No,4,0.08812175610913318
Does the electoral college work?,Text dependent,612,No,5,0.00033914488578352096
Does the electoral college work?,Text dependent,468,No,4,0.04272355289918636
Does the electoral college work?,Text dependent,398,No,4,0.32729348911371886
Does the electoral college work?,Text dependent,308,No,2,0.08577104700080058
Does the electoral college work?,Text dependent,389,No,2,0.007928104180033951
Does the electoral college work?,Text dependent,542,No,4,0.32234302244788315
Does the electoral college work?,Text dependent,423,No,4,0.13680958942032997
Does the electoral college work?,Text dependent,427,No,4,0.21046954660621223
Does the electoral college work?,Text dependent,270,No,2,0.037233749995815364
Does the electoral college work?,Text dependent,449,No,4,0.0810901043426903
Does the electoral college work?,Text dependent,286,No,3,0.10144514923511525
Does the electoral college work?,Text dependent,238,No,2,0.23890416524293612
Does the electoral college work?,Text dependent,238,No,2,0.18449681636157103
Does the electoral college work?,Text dependent,207,No,2,0.3310298814654526
Does the electoral college work?,Text dependent,335,No,4,0.005153414639452012
Does the electoral college work?,Text dependent,313,No,2,0.5437675297954055
Does the electoral college work?,Text dependent,315,No,2,0.055848305724820684
Does the electoral college work?,Text dependent,357,No,3,0.3713442730218199
Does the electoral college work?,Text dependent,294,No,3,0.012623984295794434
Does the electoral college work?,Text dependent,513,No,4,0.0006497376509365103
Does the electoral college work?,Text dependent,402,No,4,0.046582455030204306
Does the electoral college work?,Text dependent,240,No,2,0.2812298695911662
Does the electoral college work?,Text dependent,500,No,5,0.004891250408784527
Does the electoral college work?,Text dependent,567,No,3,0.010030460000489178
Does the electoral college work?,Text dependent,404,No,3,0.04906979916156866
Does the electoral college work?,Text dependent,321,No,3,0.27033563088170964
Does the electoral college work?,Text dependent,488,No,4,0.10605810962365522
Does the electoral college work?,Text dependent,606,No,5,0.0023692570104199575
Does the electoral college work?,Text dependent,330,No,3,0.024920784970272548
Does the electoral college work?,Text dependent,277,No,3,0.6594922764358553
Does the electoral college work?,Text dependent,474,Yes,3,0.0256268026413207
Does the electoral college work?,Text dependent,257,No,2,0.018979326927104724
Does the electoral college work?,Text dependent,264,No,3,0.1701658661820787
Does the electoral college work?,Text dependent,347,No,3,0.2574884566719019
Does the electoral college work?,Text dependent,229,No,3,0.8846195130033107
Does the electoral college work?,Text dependent,463,No,4,0.5031793903190647
Does the electoral college work?,Text dependent,331,No,2,0.13839734959051073
Does the electoral college work?,Text dependent,226,No,3,0.03920091860682639
Does the electoral college work?,Text dependent,239,No,2,0.021711753006403843
Does the electoral college work?,Text dependent,351,No,3,0.056432378398403114
Does the electoral college work?,Text dependent,521,No,4,0.47756294921654757
Does the electoral college work?,Text dependent,382,No,2,0.009326099846553672
Does the electoral college work?,Text dependent,341,No,3,0.014972285983999505
Does the electoral college work?,Text dependent,449,No,4,0.03519825031601092
Does the electoral college work?,Text dependent,314,No,3,0.9258535381376478
Does the electoral college work?,Text dependent,305,No,3,0.12273076792720758
Does the electoral college work?,Text dependent,321,No,3,0.45115406057327184
Does the electoral college work?,Text dependent,362,No,4,0.2133379368949411
Does the electoral college work?,Text dependent,446,No,2,0.120789314296308
Does the electoral college work?,Text dependent,391,No,3,0.2793874267888276
Does the electoral college work?,Text dependent,533,No,4,0.10298119344219157
Does the electoral college work?,Text dependent,288,No,3,0.07519550735480089
