essay_id_comp,pair_id,is_ell,binoculars_score
872AED166FA6,253,0,1.0107421875
8B4E52225236,254,0,1.001953125
44EB991E35AA,255,0,1.0234375
0C9DF15EB6EA,256,0,1.064453125
CABB5AA3A94C,257,0,1.0068359375
8A142C377525,258,0,1.0009765625
B1AE2526EA45,259,0,0.96923828125
7109E73A180D,260,0,1.00390625
CA0C21200F78,261,0,1.064453125
44B42361188C,262,0,1.060546875
371DCD0EF85F,263,0,1.0283203125
557DD5E4BAAD,264,0,1.0732421875
28DB1BCCB6AF,265,0,1.056640625
49A315660C2E,266,0,1.048828125
4CF351AC23BA,267,0,1.07421875
B79635E19C40,268,0,1.001953125
C3194A4504F5,269,0,1.03515625
7503F2114244,270,0,0.99951171875
B4DEA93DAA5B,271,0,1.0439453125
E26249CC6344,272,0,1.052734375
5B14E2CB36CB,273,0,1.072265625
6915333490BD,274,0,0.9970703125
583A264BBC01,275,0,0.8984375
9E2FE557839F,276,0,0.962890625
AE0675B526C2,277,0,1.0166015625
2E1F288230F2,278,0,1.015625
4216AC2DDEC4,279,0,0.96630859375
B46A2BA39974,280,0,1.001953125
32152B4D2B18,281,0,1.0263671875
2C4F19141C94,282,0,1.029296875
5403979D49E5,283,0,1.009765625
4EAB0293267B,284,0,1.0263671875
3F65AF00FC67,285,0,1.080078125
5CB049559D6C,286,0,1.0224609375
DE17AE0AFF7D,287,0,1.0400390625
09F294EFAFC2,288,0,1.0234375
09978094D17C,289,0,1.0419921875
E099AB8BFFC5,290,0,1.052734375
821366C0A216,291,0,0.9951171875
180159E53733,292,0,1.0322265625
D2E8E5A1DE86,293,0,0.95947265625
D9B9F1212FB0,294,0,1.0166015625
F506ED27C8CA,295,0,1.033203125
E1C96D7A8110,296,0,1.04296875
A1252FD7C25F,297,0,1.046875
2B374862F2C4,298,0,1.0791015625
B63EAF46C812,299,0,0.98583984375
90C32C97725A,300,0,1.013671875
9D05C9239608,301,0,1.08984375
0FDA6AC79713,302,0,1.0224609375
696261D4BE63,303,0,1.0263671875
4E6D9C9F9318,304,0,1.126953125
A1EAC2434DD1,305,0,1.0205078125
0D0BB94FCCFA,306,0,0.93017578125
9944902AB848,307,0,1.0087890625
3321A3E87AD3,308,0,0.97314453125
7EDE41ECEBD0,309,0,1.0478515625
A67D3F549FAD,310,0,1.0234375
AF1A2BDA829F,311,0,1.099609375
852F3C1EE704,312,0,1.0361328125
E6BF8D197E0D,313,0,1.0126953125
DB52CF86239E,314,0,0.99951171875
F2D8E9CA2C3F,315,0,0.9345703125
C12807C8F8D5,316,0,1.0283203125
7C25E532E66B,317,0,1.025390625
AD7BF1EAE72F,318,0,1.0830078125
73CDE1582FCB,319,0,1.083984375
0B9CE8AC36DD,320,0,1.0615234375
9D1F1FD728E3,321,0,0.97509765625
C352163DBB69,322,0,1.076171875
30FB93559E6F,323,0,0.96875
370E7C2794AB,324,0,1.1005859375
9400D174DEC9,325,0,1.0263671875
AFD7DF57B19C,326,0,1.05859375
172DCAD4E21A,327,0,0.9921875
286C3B565456,328,0,0.9970703125
6C4D40695123,329,0,0.9619140625
80E51C7379CD,330,0,1.021484375
160C8B8C0E64,331,0,0.9560546875
01495BF80A2A,332,0,1.0439453125
01FC4BCFD7CB,333,0,0.9521484375
EB28D5B91DCC,334,0,0.94580078125
A1F176C0FF23,335,0,1.0654296875
7B8F7C1825BA,336,0,1.0078125
76D6A168140D,337,0,1.048828125
68E2E5922B31,338,0,1.078125
96A0AC812CAE,339,0,1.0595703125
A6B037934481,340,0,1.0341796875
6F3F3F42FA43,341,0,0.9873046875
79750A580EEA,342,0,0.9482421875
32D9054C3246,343,0,1.009765625
03A2687FCE27,344,0,1.001953125
146440EF28B8,345,0,1.0390625
EAFA7F1C0627,346,0,1.0751953125
54487928DAA3,347,0,0.974609375
F3D1C6C6C574,348,0,0.98486328125
6DF747F4A277,349,0,1.029296875
1E354DDC784B,350,0,1.0078125
2A4221CE52DC,351,0,1.01171875
EC490F5D4DD8,352,0,1.1015625
4C9D310A1516,353,0,1.0126953125
8FF9315CDCAF,354,0,1.0380859375
C743CBC9C988,355,0,0.95654296875
D4941258B87A,356,0,1.07421875
0CDCC84B9EA9,357,0,1.03125
239FAAA1C2FD,358,0,1.1142578125
282D1DEB08F3,359,0,0.97021484375
765A364BDA2E,360,0,1.0087890625
9401DDD45E43,361,0,1.0390625
C579A4D6151E,362,0,1.009765625
878EF77AEFED,363,0,1.02734375
0F1439303944,364,0,1.07421875
D51D6F5E3DE8,365,0,0.994140625
774AC0E422C9,366,0,1.041015625
AB7706113077,367,0,0.99658203125
101C3E9B985D,368,0,1.0322265625
8F8BCC081DC6,369,0,1.115234375
6D152ABC0582,370,0,1.0087890625
248AD4A808F4,371,0,1.0009765625
9C6DAB936B71,372,0,1.05859375
6DA050124183,373,0,1.0244140625
B15AF429027A,374,0,1.0263671875
DD718D458160,375,0,1.0537109375
C8D3EB90EB29,376,0,0.97412109375
626D81DA387E,377,0,0.9775390625
68E7029BE2C0,378,0,1.0205078125
BDE08546F7EE,379,0,1.02734375
E4A137196DDD,380,0,0.9765625
D52095AEF0B1,381,0,1.041015625
CF28BC9A342E,382,0,0.99169921875
23DFB0D7B17D,383,0,1.01171875
D00460894B72,384,0,1.0703125
E032A417EBD1,385,0,0.9921875
A00EFF7056C4,386,0,1.05078125
38930EEDA19B,387,0,1.044921875
25F15C75DBE2,388,0,1.0478515625
32A5C2EE44FE,389,0,1.0341796875
5742BBAD7FAA,390,0,1.0185546875
416A62A2D2C8,391,0,1.0380859375
151B0CD2ACE4,392,0,0.9599609375
94F84C21ACCA,393,0,0.9970703125
9F203E3DB9F8,394,0,1.0947265625
BA7B34D01383,395,0,1.0361328125
7E39CBA95CB1,396,0,0.98681640625
0A5299390319,397,0,1.0478515625
2D59E1BB8883,398,0,0.97119140625
037A3E847693,399,0,1.0478515625
241CF8E86F9C,400,0,1.021484375
C0307836F819,401,0,1.0576171875
74B605E72740,402,0,0.99658203125
6ED2F18504B1,403,0,1.0595703125
74CC1D0FE728,404,0,1.013671875
FF678908A963,405,0,1.0078125
BF960F59D07C,406,0,0.9892578125
546B079DDC60,407,0,1.0791015625
7CDBC36566FF,408,0,1.0888671875
1A2E1741BF9F,409,0,1.0224609375
53C9F177EB03,410,0,1.0068359375
6504F77A1674,411,0,1.009765625
24D93C4D0921,412,0,0.92919921875
FD607B909E07,413,0,1.0166015625
544B3D56A4C9,414,0,0.94140625
7424FCCFC984,415,0,1.0615234375
5B0F0C4C998D,416,0,1.0380859375
1CB3534B82E9,417,0,1.0673828125
A1C00871518B,418,0,1.00390625
56D96BC94CD1,419,0,1.00390625
238A68D91301,420,0,1.0146484375
EDB7681BCFF5,421,0,1.0546875
03503E5155AE,422,0,1.0419921875
4B2653D19C53,423,0,0.99365234375
B8C778C456FA,424,0,1.107421875
F37DA10C6552,425,0,1.0771484375
9849BD725D61,426,0,1.0244140625
2248AC325F36,427,0,1.0107421875
52FF7CE735BE,428,0,1.01953125
BCAE5B0783CF,429,0,1.0439453125
504CC3493DAF,430,0,1.0556640625
DFF9D6FA7A8A,431,0,1.0390625
B9FFFA708444,432,0,0.98876953125
F666D2588232,433,0,1.0478515625
F62AADC67A63,434,0,1.01171875
3E22E1F1A48C,435,0,0.98876953125
51582221FB88,436,0,1.072265625
99F46DD9067E,437,0,1.0107421875
3C1B911C0C75,438,0,1.0537109375
78A2E50D1139,439,0,1.03515625
031D059C32E1,440,0,1.1357421875
7C4D983EB1D8,441,0,1.060546875
0FADC137B8B7,442,0,1.1240234375
D1200B924E51,443,0,1.0576171875
7E2360310DE6,444,0,1.05859375
1A5882613E94,445,0,1.0263671875
4A8FCC8C7D9B,446,0,1.0673828125
EF5C275B36F9,447,0,1.0166015625
9FA0091EFA2B,448,0,1.0693359375
90809FD57EE5,449,0,1.0283203125
58A71804C090,450,0,1.080078125
07C19143568C,451,0,1.1240234375
BAF13F0C13A8,452,0,1.09375
56CE93447F80,453,0,1.1279296875
92887B4B5F2A,454,0,1.0478515625
0D11CD49499E,455,0,1.052734375
B866BB794434,456,0,1.0380859375
444FE752CAE6,457,0,1.044921875
3D97B580A127,458,0,1.1123046875
FB2ED8D952A6,459,0,1.072265625
36FCA185E7E3,460,0,0.96875
AD1914496798,461,0,1.037109375
0E3B34467BCE,462,0,1.0166015625
B4E773CB8A7D,463,0,1.12109375
BBE0D2A103B3,464,0,1.064453125
129C9D585CB5,465,0,1.0810546875
6CC50B90B811,466,0,1.0810546875
70027A370691,467,0,1.0498046875
C0B740E0B4E4,468,0,1.0439453125
346D40A69BBF,469,0,1.0234375
2E7A3C2D1DF1,470,0,1.00390625
1BDC5F527974,471,0,1.1181640625
F3310A0DE614,472,0,1.05859375
CFE287BA55DB,473,0,1.0302734375
FEF2E1612F55,474,0,1.05859375
72F56A4CC1DE,475,0,1.126953125
D5B5FD51EE53,476,0,1.0439453125
EB9D8FFB4F45,477,0,1.0185546875
06FEBCC2A721,478,0,0.9970703125
C5B3E94CCB8B,479,0,1.1240234375
ABC9EBAB6670,480,0,1.0361328125
48D4153FEA5C,481,0,1.1240234375
8D69369DEDA2,482,0,1.0634765625
13FB62D377E3,483,0,0.97265625
F2820CA8506E,484,0,1.03125
EC621CA9D07F,485,0,1.0341796875
FB05272DAD57,486,0,1.0029296875
2AFA7F972BA1,487,0,1.009765625
0C2CD7E1B791,488,0,1.13671875
0202B3446E2E,489,0,0.98388671875
12D4F74D6E4B,490,0,0.9775390625
0D5C8AC6D76F,491,0,1.1142578125
1F8ECF8C118D,492,0,1.0078125
E977D812CE4B,493,0,1.173828125
1E2844A2BE02,494,0,0.95849609375
486D5116CE4C,495,0,0.98828125
20A0C1C766DF,496,0,1.0703125
94540832EE5D,497,0,1.095703125
F69CFE5AEDCA,498,0,0.9775390625
A798DC70F3FC,499,0,1.015625
3A33CD269EA2,500,0,1.0576171875
436CA2153EB6,501,0,1.04296875
739778D8C287,502,0,1.04296875
8842FE99EC98,503,0,1.005859375
2396B6BC4F67,504,0,1.029296875
D69D856DF697,505,0,1.0361328125
B92A891555CA,506,0,0.98486328125
3D99FC2386BD,507,0,0.9951171875
91AEB67D6699,508,0,1.0439453125
BAEE45819FA1,509,0,1.0
291CC45C6250,510,0,1.0126953125
8BA3D2D3BC71,511,0,1.0087890625
222539DF8FAB,512,0,0.9892578125
A2A7B3EAD985,513,0,1.02734375
4E0024CDAE47,514,0,1.0498046875
3DBAD6F954EB,515,0,1.03515625
F3F68CD25F7A,516,0,1.0673828125
39DCB6EF34D9,517,0,1.0546875
88E07277AA58,518,0,1.052734375
7713EB2505F3,519,0,1.0302734375
C3B3A972189C,520,0,0.9931640625
80A72C931B8C,521,0,1.0087890625
92E78D29DBE3,522,0,1.08984375
C8C3E113B822,523,0,1.1142578125
C045C841BB7B,524,0,0.97509765625
F6BDEF0143F4,525,0,1.0537109375
DF9E80A50907,526,0,1.0537109375
5.28E+11,527,0,1.1328125
A78AF6BE252A,528,0,1.1484375
E8BD7EFFE113,529,0,1.064453125
6854302C34C5,530,0,1.00390625
9EBEC441D6E2,531,0,0.986328125
726882F01741,532,0,1.0048828125
D85B93C13556,533,0,1.02734375
AD1DE71AF4F3,534,0,1.11328125
127E848F147B,535,0,1.015625
5C9627F63CB8,536,0,1.02734375
3167F4C6194C,537,0,1.015625
62AD0D768FD8,538,0,1.0341796875
3F6029F80E91,539,0,0.99169921875
BA47D0FEA751,540,0,1.060546875
BF10F79ACCBC,541,0,0.96875
BDA453D8E1C7,542,0,1.01171875
A67828F23302,543,0,1.0869140625
67B99EB15A58,544,0,1.185546875
E85BD864C51A,545,0,1.0224609375
28FF2BE0AB1A,546,0,0.96923828125
9C1132980450,547,0,1.001953125
F0D6897EE1EB,548,0,1.044921875
5977CABF7057,549,0,1.0673828125
B9015F213291,550,0,1.02734375
06D27EBDA15B,551,0,0.9765625
C0D8B9347BE5,552,0,0.98291015625
98DEE4145A34,553,0,0.96533203125
2EF823A45135,554,0,1.033203125
7426B075AC2C,555,0,0.98291015625
00C9687FDE95,556,0,1.01171875
AEE6C379C668,557,0,0.9755859375
ED27B5020694,558,0,1.02734375
18C70979F186,559,0,1.029296875
A9DBC33191F3,560,0,1.0888671875
126F954995E7,561,0,1.041015625
B071D5619C92,562,0,1.02734375
B57A9DAA2922,563,0,1.05078125
73AE93492275,564,0,1.0595703125
4A11CD564734,565,0,1.0537109375
ABF073BD87DD,566,0,1.0634765625
F4C21F226D20,567,0,1.056640625
FF59341B616A,568,0,1.0830078125
6A892D3AD8CD,569,0,1.1845703125
95326476757A,570,0,1.0234375
D613CF014B74,571,0,1.037109375
A850F2985DF9,572,0,1.109375
CE0B633318E1,573,0,0.99462890625
4857AEE59902,574,0,1.0703125
B734F3A4754C,575,0,1.1025390625
A3AD25786D36,576,0,1.0498046875
1C330B58C0AE,577,0,1.0673828125
A698065B0FE8,578,0,1.017578125
958BACFAF66B,579,0,1.0322265625
FD4C11CFDC5A,580,0,1.0380859375
25AB1A453D24,581,0,1.0556640625
D4CC70CA874A,582,0,1.015625
FF21DC2805A9,583,0,1.0595703125
F113E3F0B0BA,584,0,1.0478515625
C4C3A58C5939,585,0,1.142578125
1F5803EA5DE5,586,0,0.99658203125
58EC9951A375,587,0,1.0439453125
254DB921E152,588,0,0.9892578125
57618AC1B819,589,0,1.0576171875
255F29455E8B,590,0,1.0341796875
FE7AB0719DAB,591,0,1.05859375
BB3E600B4BCA,592,0,1.03515625
9B173EBFB406,593,0,1.0341796875
2A665076893F,594,0,1.052734375
569A676ACDB9,595,0,0.99951171875
BBE1713D653B,596,0,1.125
2609E28EB4D5,597,0,0.98583984375
0FE0A7A112EE,598,0,1.1025390625
F8698985480C,599,0,1.05859375
0DC3BDC76434,600,0,1.0810546875
86D1ED054ECA,601,0,1.1328125
ECF8296772E9,602,0,1.0556640625
94D6558956ED,603,0,1.0732421875
90F40592D04C,604,0,1.1767578125
D25A4384C575,605,0,1.107421875
AD2BF00F22DC,606,0,1.04296875
13E31C8699DF,607,0,1.0849609375
EAF6BCA737BD,608,0,1.0517578125
11AD891ACD9A,609,0,1.056640625
7CF45AD6A333,610,0,1.0048828125
F47AF2174D7B,611,0,1.080078125
CBBDC9BB3F04,612,0,1.095703125
D2FB5374A7A2,613,0,1.1767578125
AA81AEE806E0,614,0,1.0556640625
01548571FE94,615,0,1.0791015625
52499FA0E025,616,0,1.04296875
A9EA3FE0941B,617,0,0.99169921875
AEEF9932474A,618,0,1.1201171875
0A3B9F2A2DA7,619,0,1.193359375
C55E6B929C19,620,0,1.04296875
11F755EAC4A3,621,0,1.041015625
3EEBAD2DC744,622,0,1.0107421875
BBC740F1DC57,623,0,1.044921875
06FA7149EBB4,624,0,0.94775390625
A375D2C791AA,625,0,1.0595703125
151268C05E9F,626,0,1.140625
FF8C5B9C3EBF,627,0,0.99267578125
23982EC8FF86,628,0,1.068359375
5E57B80BFC66,629,0,1.013671875
24AD94A6AB3E,630,0,1.052734375
F2BF1325500C,631,0,0.99365234375
4200B5E4E9DF,632,0,1.0869140625
178BED4E1487,633,0,1.068359375
5310CCBD5B81,634,0,1.1279296875
19957ACA9460,635,0,1.0537109375
440790E93DC0,636,0,1.111328125
E6FFDBE10A3B,637,0,1.1328125
992D3497DC92,638,0,1.064453125
F7F9EB5D0F2D,639,0,1.091796875
5F67460F0E7F,640,0,1.0791015625
C1F74C98535E,641,0,0.99365234375
52A9658B9B58,642,0,1.0263671875
8BF5ECBA4654,643,0,1.091796875
92909B8C3BF4,644,0,1.103515625
C8FAF305F7C6,645,0,1.078125
A4A415CC45F8,646,0,1.025390625
C8CE8A84DC76,647,0,1.1396484375
44D73D95E310,648,0,1.072265625
1F88548D0544,649,0,1.0830078125
CAD242499411,650,0,1.0888671875
D6B9D9C293B4,651,0,0.99609375
43121098266D,652,0,1.0703125
28797216EAA7,653,0,0.98681640625
A394F82B98D2,654,0,1.1630859375
45D591EAE2AE,655,0,1.0703125
4CCB31459A62,656,0,1.0830078125
2.55E+11,657,0,1.0947265625
2854C527F31D,658,0,0.97412109375
A282A18AA03D,659,0,1.0537109375
7701DAAC3EDE,660,0,1.1220703125
DEA664963CD1,661,0,1.029296875
F82394A72A43,662,0,1.0537109375
F1EEA3FC1490,663,0,1.1328125
4A4A502DE26A,664,0,0.99267578125
3BFD98581812,665,0,0.96630859375
8127AE26E15A,666,0,1.064453125
1FBB9A714482,667,0,1.0869140625
5D04455296E0,668,0,1.0029296875
C295FC9B8627,669,0,1.1943359375
FF35257B6394,670,0,1.046875
FD998A2E69A5,671,0,1.0537109375
2D13EF90C1FA,672,0,1.0986328125
48D41DB0EFB6,673,0,1.0771484375
1CD3F4F5916D,674,0,1.1201171875
3C0AC578ABD8,675,0,0.99609375
8B4643E8E725,676,0,1.0751953125
045C3E9BE25D,677,0,1.0712890625
C22F146C37E1,678,0,1.01171875
3C0B0AE82FE1,679,0,1.091796875
8049A1A0A0B2,680,0,1.060546875
09653E069EBC,681,0,1.0859375
701E5C324B37,682,0,0.9970703125
DF84A0C86B12,683,0,1.0517578125
CA8264D7097C,684,0,1.0537109375
DF082C5AC45E,685,0,0.96484375
F2DC1AFE6376,686,0,0.99609375
E313EE03F35F,687,0,1.0458984375
5656301109BE,688,0,1.0625
CAE63BBF4546,689,0,1.064453125
907135C0570D,690,0,0.978515625
28B41BD59C3D,691,0,1.05078125
1010F320FABB,692,0,1.0458984375
B5105DFC7F94,693,0,1.0380859375
5576D8973B5A,694,0,1.01171875
EC1DD5C739B9,695,0,1.048828125
B2F2A4C2CECE,696,0,1.0302734375
D976819A8E94,697,0,1.1259765625
2BCC83C71731,698,0,0.982421875
D1406C1871FB,699,0,1.1630859375
3BFBEC883219,700,0,1.06640625
FC00946C9D82,701,0,0.96044921875
58F6C726848B,702,0,1.087890625
F700004FC6BC,703,0,1.0947265625
2AA857755DA3,704,0,1.1357421875
ECD43A73833E,705,0,1.017578125
0E7310FC907B,706,0,1.0703125
FD1C07651D9A,707,0,1.06640625
1D620B5FACBD,708,0,0.966796875
79A211DAAE20,709,0,1.11328125
58C0A6CCE89D,710,0,1.01953125
BBF34C059226,711,0,1.0869140625
E91C501B7AFA,712,0,1.0029296875
78F10D62A0DC,713,0,1.11328125
669463BE6462,714,0,1.04296875
87097E5CC6CF,715,0,0.99755859375
2C2C377C45D0,716,0,1.0791015625
E7C19DD59A48,717,0,1.109375
FE67EEE68565,718,0,1.0888671875
3BBD17BCB443,719,0,1.021484375
DD221CE9D1A0,720,0,1.0439453125
396DC89B7485,721,0,1.0087890625
850D532F6EE0,722,0,1.0556640625
8.48E+11,723,0,1.1201171875
9988105D15FB,724,0,1.1279296875
700BD7047E86,725,0,1.1025390625
25BB216B0293,726,0,1.0498046875
51634BBDF223,727,0,1.080078125
1.36E+62,728,0,1.09375
1A72E7E7F1F2,729,0,1.0693359375
66D686E04E89,730,0,1.080078125
BEC66F30A5DD,731,0,1.0498046875
C667C19340B6,732,0,1.07421875
023CEE52C08C,733,0,1.037109375
9A3C545E2DB4,734,0,1.1142578125
088F2E69E2BB,735,0,1.021484375
5F7FCFF14259,736,0,0.89794921875
43E52415FDFE,737,0,1.0751953125
C68C60B718D4,738,0,1.0546875
C978BF282141,739,0,1.107421875
D96640F8B712,740,0,1.0751953125
221613097EC3,741,0,1.1318359375
00534F5F61BD,742,0,1.0419921875
688E61008A5D,743,0,1.0087890625
291AAEA628E1,744,0,0.9931640625
D964CE5F6125,745,0,1.052734375
D0A54C1D411F,746,0,1.0947265625
9F41CA8538FC,747,0,1.1337890625
22EF996C08E6,748,0,1.087890625
1857BCB14833,749,0,1.0244140625
327077093C68,750,0,0.984375
AB199403D486,751,0,1.1806640625
AFB80814905B,752,0,1.111328125
B76A424056A9,753,0,1.0556640625
64869C4C7FFA,754,0,1.1083984375
9F83C5864EB0,755,0,1.0625
01EEF03F54AB,756,0,1.0576171875
1E21065D4CDF,757,0,1.107421875
4165C86E1FA0,758,0,1.10546875
93B77B484B96,759,0,1.0693359375
9A3D0EC89E65,760,0,1.033203125
F527D4350F2C,761,0,1.150390625
60AD52222CF7,762,0,1.01953125
68D87C1576F3,763,0,1.07421875
D4CAF981DE04,764,0,1.111328125
B6D6889E36A1,765,0,1.025390625
85D92A07E321,766,0,1.1455078125
161DEDCDD17D,767,0,1.013671875
8468E384BBF9,768,0,1.0703125
F73047E4DC36,769,0,1.033203125
82ED15238FD1,770,0,0.98388671875
1B3D2B2B8C1D,771,0,1.126953125
089A47979C9E,772,0,0.9853515625
4964B68FAED6,773,0,1.046875
220A0FBD8ABC,774,0,1.1201171875
A8BA15606564,775,0,1.078125
CF8ABC3DE382,776,0,1.080078125
57691ED21F01,777,0,1.107421875
7CA6877B28A9,778,0,1.017578125
A79459F23842,779,0,1.025390625
BA71F335957F,780,0,1.0869140625
5D2CF34DAD3E,781,0,0.98291015625
FBA0A3C464EB,782,0,1.041015625
1064624CDF17,783,0,1.078125
AB0F4F1767F8,784,0,1.0478515625
E8C1C58F8A0A,785,0,1.0361328125
8B7E3AC2A140,786,0,1.0986328125
F4A576AD01D8,787,0,1.013671875
2D644290FFF5,788,0,1.20703125
C8F9EDCC2C88,789,0,1.0546875
B8089702741D,790,0,1.06640625
C237DE7E022D,791,0,1.02734375
0EBD16DD8BBD,792,0,1.0517578125
8820C3894B4A,793,0,1.138671875
9354251C8228,794,0,1.0595703125
D0DAA0A3A4EA,795,0,1.060546875
858751B7BB17,796,0,1.0068359375
8DECBFDC0EB8,797,0,1.037109375
B29F63463D3F,798,0,1.1025390625
C2ACF6F087D6,799,0,1.107421875
A0BB7DFA480A,800,0,1.1025390625
1791ADB7ABED,801,0,1.1123046875
13C74967CE1B,802,0,1.0751953125
6FA24C314388,803,0,1.0478515625
3085F5ECF4B0,804,0,1.0791015625
899E6252BD6F,805,0,1.0634765625
4D05FF3E63BE,806,0,1.0947265625
22271A37E682,807,0,1.0810546875
091AA1C56303,808,0,1.1298828125
EC7D14914550,809,0,1.06640625
93B874BA7C17,810,0,1.111328125
6DAE6E1E7492,811,0,1.123046875
6EA22D514BA9,812,0,1.0400390625
C08ABCCFBF4D,813,0,1.0283203125
7967D8C1DC56,814,0,1.1005859375
31BCC13FF8B9,815,0,1.05078125
144FB09B0949,816,0,0.984375
FB8C67F0AC92,817,0,1.0048828125
7D3DD53F46D2,818,0,1.0732421875
3799E21B6EC3,819,0,1.12890625
46B0A5577BC8,820,0,1.1259765625
1.51E+11,821,0,0.99609375
1.51E+11,822,0,1.0439453125
5360931C82B9,823,0,1.056640625
D9CDAB6D5F18,824,0,1.0185546875
1155F7A18D6C,825,0,1.0546875
5CD0BB5FEB59,826,0,1.154296875
1F6716F73D62,827,0,1.0615234375
BBA40BFA0DC4,828,0,1.064453125
3E6D1917A314,829,0,1.0654296875
5E295D2E7B76,830,0,0.986328125
9B7E20983EE6,831,0,1.0791015625
6.76E+11,832,0,0.9951171875
6C3B81B109A8,833,0,1.0576171875
5528B818FBDB,834,0,1.060546875
38EB926DE7F0,835,0,1.0400390625
9B82BFEC0E16,836,0,1.1240234375
9FB06FEFCDAE,837,0,1.1181640625
47B8FFA84FCF,838,0,1.111328125
4FCE6DE00358,839,0,1.1171875
A22DFE5E7337,840,0,0.99462890625
729F63CFBDB8,841,0,0.99853515625
8584562341D6,842,0,1.15625
0EEFA1AEA0FE,843,0,1.0244140625
F84A7FCFEF76,844,0,1.212890625
D537D9068E57,845,0,1.021484375
C2C8EF16FBDA,846,0,1.048828125
596BD7B2FE5F,847,0,1.0625
565B5C8E9B05,848,0,1.015625
887770A6B2E1,849,0,1.0693359375
9263362F551D,850,0,1.0244140625
9AED08D70C4C,851,0,1.037109375
C99D02DE50BB,852,0,1.0205078125
BE62F6B1E924,853,0,1.1015625
4A565F132D5F,854,0,1.158203125
816848B7D46E,855,0,1.0498046875
1D7ACD8733C8,856,0,1.0556640625
2EB66414474A,857,0,0.98291015625
A97501292742,858,0,1.029296875
E16710B82061,859,0,1.01171875
982F506ACBC6,860,0,1.0146484375
07CDFB21E155,861,0,1.048828125
9F5DFC4C8BAE,862,0,0.9951171875
47316E5FA54F,863,0,1.025390625
39BA457D842C,864,0,1.1279296875
2B3A701660DB,865,0,1.1083984375
3E7CF0FBAF5C,866,0,1.1064453125
C1E1A76BF248,867,0,1.2626953125
DDDB09DD580A,868,0,1.091796875
8CFF4224518F,869,0,1.048828125
A66F364491FF,870,0,1.05859375
65D6566825FE,871,0,0.9951171875
A32A838D1C3F,872,0,1.0302734375
CD4B9F6B311B,873,0,0.97607421875
05E82CD3394E,874,0,1.064453125
8DD4E00D068E,875,0,1.0068359375
7D45E237FAD5,876,0,1.0595703125
B64326635AB6,877,0,0.9775390625
4ACC669C808C,878,0,1.0869140625
8D4DEA77D545,879,0,1.041015625
B89BB1FC1E1F,880,0,1.037109375
627AF801730D,881,0,1.091796875
44DF080F942A,882,0,0.99462890625
CAD2B46606E7,883,0,1.0869140625
A7B69F38FB55,884,0,1.021484375
FE32F17CF9EB,885,0,0.986328125
3AFCB4C6285D,886,0,1.0517578125
88113F26FB12,887,0,1.046875
63A014130F9E,888,0,1.0830078125
8BFC4D3124C9,889,0,1.0107421875
BBDD46456082,890,0,0.958984375
5A069D86C23D,891,0,1.0439453125
4D1C8EC02790,892,0,1.05078125
637C4B68FD9B,893,0,1.1044921875
46766D863BF9,894,0,1.0947265625
1B0B7D83419C,895,0,0.9033203125
058C37ACCBFC,896,0,1.0849609375
6100B2E44919,897,0,1.0361328125
10A14A7397FB,898,0,0.9970703125
C0D5253919F3,899,0,1.1162109375
877F6174E222,900,0,1.078125
24CE37638944,901,0,1.0458984375
E88DDA2FB4EA,902,0,1.1298828125
EC3DD758D9F0,903,0,1.125
8406BACD57E7,904,0,1.04296875
E0A0C3E9F2B0,905,0,1.0732421875
85A320C7B916,906,0,1.1376953125
0D5677AB472F,907,0,0.99560546875
5ECF56A7A95B,908,0,1.0859375
0E424AAB5B39,909,0,1.0517578125
DE4E515FF3B9,910,0,1.0185546875
982395FFE2CE,911,0,1.103515625
FF30791C1A12,912,0,1.037109375
D616041A14FF,913,0,1.109375
392F93BC6499,914,0,1.037109375
273BBB15CBB9,915,0,1.0712890625
58C5A4EF40C2,916,0,1.0185546875
EDA297550E87,917,0,1.0322265625
11815A0494D0,918,0,1.0625
F3644832645E,919,0,1.1103515625
5322AB643B6E,920,0,1.04296875
2971AA64D618,921,0,1.068359375
158308987AC1,922,0,1.0859375
F81CE83F07A9,923,0,1.04296875
38D029FA4908,924,0,1.0009765625
04CD9AA9ECC5,925,0,0.93505859375
9A238182002F,926,0,1.0615234375
75F4CDC7BB69,927,0,1.126953125
EBA3DA9A26BA,928,0,1.087890625
0DF37DD497A2,929,0,1.0087890625
AB34D8C23C7F,930,0,1.0380859375
FDA59178D44A,931,0,1.150390625
A2E46DA7D8BD,932,0,1.0087890625
2C8CE75F1A60,933,0,0.99853515625
33A150B21DFF,934,0,1.0673828125
D726298A5B20,935,0,0.98681640625
D7BAEF6FEFE0,936,0,1.0283203125
527EB3C89F2F,937,0,1.1025390625
C71F197DD70A,938,0,1.0732421875
3F612C6BD191,939,0,1.1162109375
D6A24CA9CC18,940,0,1.138671875
E1CA39B9C794,941,0,1.0341796875
02A3B1840EF9,942,0,1.126953125
BF905538DE6A,943,0,1.0732421875
A8F9C42C9C90,944,0,1.0048828125
111482F37FF0,945,0,1.1171875
7C76BEC3CBE5,946,0,1.142578125
E06D6AF85C66,947,0,1.142578125
01D81E8DAD16,948,0,0.99951171875
7B33F5CB5EE1,949,0,0.96337890625
A4B60256D849,950,0,1.0771484375
15FCF05A7216,951,0,1.056640625
B6B7196E454E,952,0,1.03515625
E459550BB511,953,0,1.076171875
